"date";"price";
"2021-02-12";"95.12";
"2021-02-15";"95.67";
"2021-02-16";"95.26";
"2021-02-17";"95.18";
"2021-02-18";"94.93";
"2021-02-19";"95.26";
"2021-02-22";"94.91";
"2021-02-23";"94.31";
"2021-02-24";"94.76";
"2021-02-25";"95.36";
"2021-02-26";"95.05";
"2021-03-01";"95.15";
"2021-03-02";"95.25";
"2021-03-03";"95.73";
"2021-03-04";"95.24";
"2021-03-05";"95.04";
"2021-03-08";"94.99";
"2021-03-09";"95.22";
"2021-03-10";"95.58";
"2021-03-11";"95.81";
"2021-03-12";"96.00";
"2021-03-15";"96.22";
"2021-03-16";"96.95";
"2021-03-17";"97.24";
"2021-03-18";"97.92";
"2021-03-19";"98.06";
"2021-03-22";"97.59";
"2021-03-23";"97.45";
"2021-03-24";"97.70";
"2021-03-25";"97.96";
"2021-03-26";"98.66";
"2021-03-29";"98.58";
"2021-03-30";"98.84";
"2021-03-31";"98.74";
"2021-04-01";"98.81";
"2021-04-06";"99.38";
"2021-04-07";"99.33";
"2021-04-08";"99.02";
"2021-04-09";"99.52";
"2021-04-12";"99.47";
"2021-04-13";"99.83";
"2021-04-14";"99.87";
"2021-04-15";"99.94";
"2021-04-16";"100.35";
"2021-04-19";"100.05";
"2021-04-20";"99.99";
"2021-04-21";"99.83";
"2021-04-22";"99.37";
"2021-04-23";"99.61";
"2021-04-26";"99.68";
"2021-04-27";"99.58";
"2021-04-28";"99.96";
"2021-04-29";"99.66";
"2021-04-30";"99.79";
"2021-05-03";"100.06";
"2021-05-04";"100.01";
"2021-05-05";"101.12";
"2021-05-06";"101.45";
"2021-05-07";"101.45";
"2021-05-10";"101.54";
"2021-05-11";"101.16";
"2021-05-12";"101.27";
"2021-05-13";"101.33";
"2021-05-14";"101.50";
"2021-05-17";"100.97";
"2021-05-18";"101.56";
"2021-05-19";"100.77";
"2021-05-20";"101.33";
"2021-05-21";"101.21";
"2021-05-24";"101.23";
"2021-05-25";"101.46";
"2021-05-26";"100.86";
"2021-05-27";"101.53";
"2021-05-28";"101.06";
"2021-05-31";"101.07";
"2021-06-01";"101.54";
"2021-06-02";"101.19";
"2021-06-03";"101.65";
"2021-06-04";"101.62";
"2021-06-07";"101.83";
"2021-06-08";"101.37";
"2021-06-09";"100.73";
"2021-06-10";"100.93";
"2021-06-11";"101.11";
"2021-06-14";"100.64";
"2021-06-15";"100.75";
"2021-06-16";"100.65";
"2021-06-17";"100.77";
"2021-06-18";"99.80";
"2021-06-21";"100.31";
"2021-06-22";"100.35";
"2021-06-23";"100.86";
"2021-06-24";"100.91";
"2021-06-25";"100.87";
"2021-06-28";"101.06";
"2021-06-29";"101.37";
"2021-06-30";"101.36";
"2021-07-01";"101.29";
"2021-07-02";"101.62";
"2021-07-05";"101.80";
"2021-07-06";"101.41";
"2021-07-07";"101.50";
"2021-07-08";"101.30";
"2021-07-09";"101.67";
"2021-07-12";"101.56";
"2021-07-13";"102.18";
"2021-07-14";"102.39";
"2021-07-15";"102.49";
"2021-07-16";"101.98";
"2021-07-19";"101.35";
"2021-07-20";"101.99";
"2021-07-21";"102.64";
"2021-07-22";"102.40";
"2021-07-23";"102.61";
"2021-07-26";"103.43";
"2021-07-27";"102.91";
"2021-07-28";"102.80";
"2021-07-29";"102.73";
"2021-07-30";"102.66";
"2021-08-02";"102.59";
"2021-08-03";"102.66";
"2021-08-04";"102.99";
"2021-08-05";"102.71";
"2021-08-06";"102.79";
"2021-08-09";"102.72";
"2021-08-10";"102.71";
"2021-08-11";"103.14";
"2021-08-12";"103.43";
"2021-08-13";"103.52";
"2021-08-16";"103.48";
"2021-08-17";"103.71";
"2021-08-18";"103.27";
"2021-08-19";"102.96";
"2021-08-20";"102.91";
"2021-08-23";"103.24";
"2021-08-24";"102.96";
"2021-08-25";"103.19";
"2021-08-26";"103.40";
"2021-08-27";"103.74";
"2021-08-30";"103.68";
"2021-08-31";"103.16";
"2021-09-01";"103.04";
"2021-09-02";"102.76";
"2021-09-03";"103.08";
"2021-09-06";"103.18";
"2021-09-07";"103.27";
"2021-09-08";"103.06";
"2021-09-09";"103.18";
"2021-09-10";"103.44";
"2021-09-13";"104.28";
"2021-09-14";"103.94";
"2021-09-15";"104.06";
"2021-09-16";"104.17";
"2021-09-17";"103.53";
"2021-09-20";"103.08";
"2021-09-21";"103.00";
"2021-09-22";"103.57";
"2021-09-23";"103.31";
"2021-09-24";"103.55";
"2021-09-27";"102.87";
"2021-09-28";"102.79";
"2021-09-29";"103.01";
"2021-09-30";"103.33";
"2021-10-01";"102.80";
"2021-10-04";"102.91";
"2021-10-05";"103.22";
"2021-10-06";"103.36";
"2021-10-07";"103.54";
"2021-10-08";"103.50";
"2021-10-11";"104.01";
"2021-10-12";"103.64";
"2021-10-13";"103.87";
"2021-10-14";"104.00";
"2021-10-15";"104.67";
"2021-10-18";"104.16";
"2021-10-19";"103.93";
"2021-10-20";"103.72";
"2021-10-21";"103.87";
"2021-10-22";"104.25";
"2021-10-25";"105.14";
"2021-10-26";"104.85";
"2021-10-27";"104.69";
"2021-10-28";"104.88";
"2021-10-29";"104.87";
"2021-11-01";"105.24";
"2021-11-02";"104.76";
"2021-11-03";"105.15";
"2021-11-04";"104.71";
"2021-11-05";"104.97";
"2021-11-08";"104.84";
"2021-11-09";"104.71";
"2021-11-10";"104.73";
"2021-11-11";"105.32";
"2021-11-12";"105.58";
"2021-11-15";"105.07";
"2021-11-16";"105.05";
"2021-11-17";"105.49";
"2021-11-18";"105.74";
"2021-11-19";"105.74";
"2021-11-22";"106.26";
"2021-11-23";"106.11";
"2021-11-24";"106.38";
"2021-11-25";"105.65";
"2021-11-26";"105.45";
"2021-11-29";"105.63";
"2021-11-30";"105.31";
"2021-12-01";"105.79";
"2021-12-02";"106.69";
"2021-12-03";"107.14";
"2021-12-06";"107.32";
"2021-12-07";"106.84";
"2021-12-08";"107.04";
"2021-12-09";"107.07";
"2021-12-10";"107.48";
"2021-12-13";"107.21";
"2021-12-14";"107.71";
"2021-12-15";"107.35";
"2021-12-16";"107.77";
"2021-12-17";"107.42";
"2021-12-20";"107.17";
"2021-12-21";"107.27";
"2021-12-22";"106.87";
"2021-12-23";"107.21";
"2021-12-27";"106.81";
"2021-12-28";"107.03";
"2021-12-29";"107.46";
"2021-12-30";"107.05";
"2022-01-03";"106.15";
"2022-01-04";"107.00";
"2022-01-05";"106.96";
"2022-01-06";"107.33";
"2022-01-07";"107.69";
"2022-01-10";"107.61";
"2022-01-11";"107.73";
"2022-01-12";"108.57";
"2022-01-13";"108.62";
"2022-01-14";"108.59";
"2022-01-17";"108.99";
"2022-01-18";"108.99";
"2022-01-19";"109.20";
"2022-01-20";"108.43";
"2022-01-21";"109.18";
"2022-01-24";"109.09";
"2022-01-25";"109.18";
"2022-01-26";"109.36";
"2022-01-27";"109.55";
"2022-01-28";"109.66";
"2022-01-31";"109.31";
"2022-02-01";"109.21";
"2022-02-02";"109.20";
"2022-02-03";"110.19";
"2022-02-04";"110.31";
"2022-02-07";"109.73";
"2022-02-08";"110.65";
"2022-02-09";"110.63";
"2022-02-10";"110.81";
"2022-02-11";"110.54";
